파일명,한국어
KETI_SL_0000023118,67
KETI_SL_0000023119,68
KETI_SL_0000023120,69
KETI_SL_0000023121,70
KETI_SL_0000023122,71
KETI_SL_0000023123,72
KETI_SL_0000023124,73
KETI_SL_0000023125,74
KETI_SL_0000023126,75
KETI_SL_0000023127,76
KETI_SL_0000023128,77
KETI_SL_0000023129,78
KETI_SL_0000023130,79
KETI_SL_0000023131,80
KETI_SL_0000023132,81
KETI_SL_0000023133,82
KETI_SL_0000023134,83
KETI_SL_0000023135,84
KETI_SL_0000023136,85
KETI_SL_0000023137,86
KETI_SL_0000023138,87
KETI_SL_0000023139,88
KETI_SL_0000023140,89
KETI_SL_0000023141,90
KETI_SL_0000023142,91
KETI_SL_0000023143,92
KETI_SL_0000023144,93
KETI_SL_0000023145,94
KETI_SL_0000023146,95
KETI_SL_0000023147,96
KETI_SL_0000023148,97
KETI_SL_0000023149,98
KETI_SL_0000023150,99
KETI_SL_0000023151,100
KETI_SL_0000023152,112
KETI_SL_0000023153,119
KETI_SL_0000023154,1000
KETI_SL_0000023155,10000
KETI_SL_0000023156,가렵다
KETI_SL_0000023157,가스
KETI_SL_0000023158,가슴
KETI_SL_0000023159,가시
KETI_SL_0000023160,각목
KETI_SL_0000023161,갇히다
KETI_SL_0000023162,감금
KETI_SL_0000023163,감전
KETI_SL_0000023164,강
KETI_SL_0000023165,강남구
KETI_SL_0000023166,강동구
KETI_SL_0000023167,강북구
KETI_SL_0000023168,강서구
KETI_SL_0000023169,강풍
KETI_SL_0000023170,개
KETI_SL_0000023171,거실
KETI_SL_0000023172,걸렸다
KETI_SL_0000023173,결박
KETI_SL_0000023174,경운기
KETI_SL_0000023175,경찰
KETI_SL_0000023176,경찰차
KETI_SL_0000023177,계곡
KETI_SL_0000023178,계단
KETI_SL_0000023179,고속도로
KETI_SL_0000023180,고압전선
KETI_SL_0000023181,고열
KETI_SL_0000023182,고장
KETI_SL_0000023183,부러지다
KETI_SL_0000023184,골절
KETI_SL_0000023185,탈골
KETI_SL_0000023186,곰
KETI_SL_0000023187,공사장
KETI_SL_0000023188,공원
KETI_SL_0000023189,놀이터
KETI_SL_0000023190,공장
KETI_SL_0000023191,관악구
KETI_SL_0000023192,광진구
KETI_SL_0000023193,교통사고
KETI_SL_0000023194,구급대
KETI_SL_0000023195,구급대원
KETI_SL_0000023196,구급차
KETI_SL_0000023197,구로구
KETI_SL_0000023198,구청
KETI_SL_0000023199,구해주세요
KETI_SL_0000023200,귀
KETI_SL_0000023201,금가다
KETI_SL_0000023202,금요일
KETI_SL_0000023203,금천구
KETI_SL_0000023204,급류
KETI_SL_0000023205,기절
KETI_SL_0000023206,기절하다
KETI_SL_0000023207,깔리다
KETI_SL_0000023208,끓는물
KETI_SL_0000023209,남자친구
KETI_SL_0000023210,남편
KETI_SL_0000023211,남학생
KETI_SL_0000023212,납치
KETI_SL_0000023213,낫
KETI_SL_0000023214,낯선남자
KETI_SL_0000023215,낯선사람
KETI_SL_0000023216,낯선여자
KETI_SL_0000023217,내년
KETI_SL_0000023218,내일
KETI_SL_0000023219,냄새나다
KETI_SL_0000023220,노원구
KETI_SL_0000023221,논
KETI_SL_0000023222,농약
KETI_SL_0000023223,누나
KETI_SL_0000023224,누수
KETI_SL_0000023225,누전
KETI_SL_0000023226,누출
KETI_SL_0000023227,눈
KETI_SL_0000023228,다리
KETI_SL_0000023229,다음
KETI_SL_0000023230,달(월)
KETI_SL_0000023231,대문앞
KETI_SL_0000023232,도둑
KETI_SL_0000023233,절도
KETI_SL_0000023234,도로
KETI_SL_0000023235,도봉구
KETI_SL_0000023236,독극물
KETI_SL_0000023237,독버섯
KETI_SL_0000023238,독사
KETI_SL_0000023239,동대문구
KETI_SL_0000023240,동생
KETI_SL_0000023241,동작구
KETI_SL_0000023242,동전
KETI_SL_0000023243,두드러기생기다
KETI_SL_0000023244,뒤
KETI_SL_0000023245,뒤통수
KETI_SL_0000023246,등
KETI_SL_0000023247,딸
KETI_SL_0000023248,떨어지다
KETI_SL_0000023249,쓰러지다
KETI_SL_0000023250,뜨거운물
KETI_SL_0000023251,마당
KETI_SL_0000023252,마포구
KETI_SL_0000023253,말려주세요
KETI_SL_0000023254,말벌
KETI_SL_0000023255,맹견
KETI_SL_0000023256,머리
KETI_SL_0000023257,멧돼지
KETI_SL_0000023258,목
KETI_SL_0000023259,목요일
KETI_SL_0000023260,무너지다
KETI_SL_0000023261,붕괴
KETI_SL_0000023262,무릎
KETI_SL_0000023263,문틈
KETI_SL_0000023264,물
KETI_SL_0000023265,밑에
KETI_SL_0000023266,아래
KETI_SL_0000023267,바다
KETI_SL_0000023268,반점생기다
KETI_SL_0000023269,발
KETI_SL_0000023270,발가락
KETI_SL_0000023271,발목
KETI_SL_0000023272,발작
KETI_SL_0000023273,방망이
KETI_SL_0000023274,밭
KETI_SL_0000023275,배
KETI_SL_0000023276,복부
KETI_SL_0000023277,배고프다
KETI_SL_0000023278,뱀
KETI_SL_0000023279,벌
KETI_SL_0000023280,범람
KETI_SL_0000023281,벼락
KETI_SL_0000023282,병원
KETI_SL_0000023283,보건소
KETI_SL_0000023284,보내주세요(경찰)
KETI_SL_0000023285,보내주세요(구급차)
KETI_SL_0000023286,복통
KETI_SL_0000023287,볼
KETI_SL_0000023288,부엌
KETI_SL_0000023289,불
KETI_SL_0000023290,불나다
KETI_SL_0000023291,붕대
KETI_SL_0000023292,비닐하우스
KETI_SL_0000023293,비상약
KETI_SL_0000023294,빌라
KETI_SL_0000023295,뼈
KETI_SL_0000023296,사이
KETI_SL_0000023297,산
KETI_SL_0000023298,살충제
KETI_SL_0000023299,살해
KETI_SL_0000023300,삼키다
KETI_SL_0000023301,서대문구
KETI_SL_0000023302,서랍
KETI_SL_0000023303,서울시
KETI_SL_0000023304,서초구
KETI_SL_0000023305,선반
KETI_SL_0000023306,선생님
KETI_SL_0000023307,성동구
KETI_SL_0000023308,성북구
KETI_SL_0000023309,성폭행
KETI_SL_0000023310,소방관
KETI_SL_0000023311,소방차
KETI_SL_0000023312,소화기
KETI_SL_0000023313,소화전
KETI_SL_0000023314,손
KETI_SL_0000023315,손가락
KETI_SL_0000023316,손목
KETI_SL_0000023317,송파구
KETI_SL_0000023318,수영장
KETI_SL_0000023319,수요일
KETI_SL_0000023320,술취한 사람
KETI_SL_0000023321,숨을안쉬다
KETI_SL_0000023322,시청
KETI_SL_0000023323,신고하세요(경찰)
KETI_SL_0000023324,심장마비
KETI_SL_0000023325,아기
KETI_SL_0000023326,아이들
KETI_SL_0000023327,어린이
KETI_SL_0000023328,아내
KETI_SL_0000023329,아들
KETI_SL_0000023330,아빠
KETI_SL_0000023331,아저씨
KETI_SL_0000023332,아줌마
KETI_SL_0000023333,아파트
KETI_SL_0000023334,인대
KETI_SL_0000023335,안방
KETI_SL_0000023336,알려주세요
KETI_SL_0000023337,앞
KETI_SL_0000023338,앞집
KETI_SL_0000023339,약국
KETI_SL_0000023340,약사
KETI_SL_0000023341,양천구
KETI_SL_0000023342,어깨
KETI_SL_0000023343,어제
KETI_SL_0000023344,어지러움
KETI_SL_0000023345,언니
KETI_SL_0000023346,얼굴
KETI_SL_0000023347,엄마
KETI_SL_0000023348,엘리베이터
KETI_SL_0000023349,여자친구
KETI_SL_0000023350,여학생
KETI_SL_0000023351,연기
KETI_SL_0000023352,연락해주세요
KETI_SL_0000023353,열
KETI_SL_0000023354,열나다
KETI_SL_0000023355,열어주세요
KETI_SL_0000023356,엽총
KETI_SL_0000023357,영등포구
KETI_SL_0000023358,옆집
KETI_SL_0000023359,옆집 아저씨
KETI_SL_0000023360,옆집 할아버지
KETI_SL_0000023361,옆집사람
KETI_SL_0000023362,옆쪽
KETI_SL_0000023363,오늘
KETI_SL_0000023364,오른쪽
KETI_SL_0000023365,오른쪽-귀
KETI_SL_0000023366,오른쪽-눈
KETI_SL_0000023367,오빠
KETI_SL_0000023368,옥상
KETI_SL_0000023369,올해
KETI_SL_0000023370,왼쪽
KETI_SL_0000023371,왼쪽-귀
KETI_SL_0000023372,왼쪽-눈
KETI_SL_0000023373,욕실
KETI_SL_0000023374,용산구
KETI_SL_0000023375,우리집
KETI_SL_0000023376,운동장
KETI_SL_0000023377,월요일
KETI_SL_0000023378,위
KETI_SL_0000023379,위에
KETI_SL_0000023380,위협
KETI_SL_0000023381,윗집
KETI_SL_0000023382,윗집사람
KETI_SL_0000023383,유리
KETI_SL_0000023384,유치원
KETI_SL_0000023385,유치원 버스
KETI_SL_0000023386,은평구
KETI_SL_0000023387,음식물
KETI_SL_0000023388,응급대원
KETI_SL_0000023389,응급처리
KETI_SL_0000023390,의사
KETI_SL_0000023391,이마
KETI_SL_0000023392,이물질
KETI_SL_0000023393,이번
KETI_SL_0000023394,이상한사람
KETI_SL_0000023395,이웃집
KETI_SL_0000023396,일요일
KETI_SL_0000023397,임산부
KETI_SL_0000023398,임신한아내
KETI_SL_0000023399,자동차
KETI_SL_0000023400,자살
KETI_SL_0000023401,자상
KETI_SL_0000023402,작년
KETI_SL_0000023403,작은방
KETI_SL_0000023404,장난감
KETI_SL_0000023405,장단지
KETI_SL_0000023406,절단
KETI_SL_0000023407,제초제
KETI_SL_0000023408,조난
KETI_SL_0000023409,종로구
KETI_SL_0000023410,주
KETI_SL_0000023411,중구
KETI_SL_0000023412,중랑구
KETI_SL_0000023413,지난
KETI_SL_0000023414,지혈대
KETI_SL_0000023415,진통제
KETI_SL_0000023416,질식
KETI_SL_0000023417,집
KETI_SL_0000023418,집단폭행
KETI_SL_0000023419,차밖
KETI_SL_0000023420,차안
KETI_SL_0000023421,창문
KETI_SL_0000023422,창백하다
KETI_SL_0000023423,체온계
KETI_SL_0000023424,총
KETI_SL_0000023425,추락
KETI_SL_0000023426,축사
KETI_SL_0000023427,출산
KETI_SL_0000023428,출혈
KETI_SL_0000023429,피나다
KETI_SL_0000023430,친구
KETI_SL_0000023431,침수
KETI_SL_0000023432,칼
KETI_SL_0000023433,코
KETI_SL_0000023434,택시
KETI_SL_0000023435,토요일
KETI_SL_0000023436,토하다
KETI_SL_0000023437,통학버스
KETI_SL_0000023438,트랙터
KETI_SL_0000023439,트럭
KETI_SL_0000023440,파도
KETI_SL_0000023441,파편
KETI_SL_0000023442,팔
KETI_SL_0000023443,팔꿈치
KETI_SL_0000023444,폭발
KETI_SL_0000023445,폭탄
KETI_SL_0000023446,폭우
KETI_SL_0000023447,폭행
KETI_SL_0000023448,학교
KETI_SL_0000023449,학생
KETI_SL_0000023450,할머니
KETI_SL_0000023451,할아버지
KETI_SL_0000023452,함몰되다
KETI_SL_0000023453,해(연)
KETI_SL_0000023454,해독제
KETI_SL_0000023455,해열제
KETI_SL_0000023456,허리
KETI_SL_0000023457,허벅지
KETI_SL_0000023458,현관
KETI_SL_0000023459,현관앞
KETI_SL_0000023460,협박
KETI_SL_0000023461,형
KETI_SL_0000023462,호흡곤란
KETI_SL_0000023463,호흡기
KETI_SL_0000023464,홍수
KETI_SL_0000023465,화상
KETI_SL_0000023466,화약
KETI_SL_0000023467,화요일
KETI_SL_0000023468,화장실
KETI_SL_0000023469,화재
KETI_SL_0000023470,0
KETI_SL_0000023471,1
KETI_SL_0000023472,2
KETI_SL_0000023473,3
KETI_SL_0000023474,4
KETI_SL_0000023475,5
KETI_SL_0000023476,6
KETI_SL_0000023477,7
KETI_SL_0000023478,8
KETI_SL_0000023479,9
KETI_SL_0000023480,10
KETI_SL_0000023481,11
KETI_SL_0000023482,12
KETI_SL_0000023483,13
KETI_SL_0000023484,14
KETI_SL_0000023485,15
KETI_SL_0000023486,16
KETI_SL_0000023487,17
KETI_SL_0000023488,18
KETI_SL_0000023489,19
KETI_SL_0000023490,20
KETI_SL_0000023491,21
KETI_SL_0000023492,22
KETI_SL_0000023493,23
KETI_SL_0000023494,24
KETI_SL_0000023495,25
KETI_SL_0000023496,26
KETI_SL_0000023497,27
KETI_SL_0000023498,28
KETI_SL_0000023499,29
KETI_SL_0000023500,30
KETI_SL_0000023501,31
KETI_SL_0000023502,32
KETI_SL_0000023503,33
KETI_SL_0000023504,34
KETI_SL_0000023505,35
KETI_SL_0000023506,36
KETI_SL_0000023507,37
KETI_SL_0000023508,38
KETI_SL_0000023509,39
KETI_SL_0000023510,40
KETI_SL_0000023511,41
KETI_SL_0000023512,42
KETI_SL_0000023513,43
KETI_SL_0000023514,44
KETI_SL_0000023515,45
KETI_SL_0000023516,46
KETI_SL_0000023517,47
KETI_SL_0000023518,48
KETI_SL_0000023519,49
KETI_SL_0000023520,50
KETI_SL_0000023521,51
KETI_SL_0000023522,52
KETI_SL_0000023523,53
KETI_SL_0000023524,54
KETI_SL_0000023525,55
KETI_SL_0000023526,56
KETI_SL_0000023527,57
KETI_SL_0000023528,58
KETI_SL_0000023529,59
KETI_SL_0000023530,60
KETI_SL_0000023531,61
KETI_SL_0000023532,62
KETI_SL_0000023533,63
KETI_SL_0000023534,64
KETI_SL_0000023535,65
KETI_SL_0000023536,66
KETI_SL_0000023537,67
KETI_SL_0000023538,68
KETI_SL_0000023539,69
KETI_SL_0000023540,70
KETI_SL_0000023541,71
KETI_SL_0000023542,72
KETI_SL_0000023543,73
KETI_SL_0000023544,74
KETI_SL_0000023545,75
KETI_SL_0000023546,76
KETI_SL_0000023547,77
KETI_SL_0000023548,78
KETI_SL_0000023549,79
KETI_SL_0000023550,80
KETI_SL_0000023551,81
KETI_SL_0000023552,82
KETI_SL_0000023553,83
KETI_SL_0000023554,84
KETI_SL_0000023555,85
KETI_SL_0000023556,86
KETI_SL_0000023557,87
KETI_SL_0000023558,88
KETI_SL_0000023559,89
KETI_SL_0000023560,90
KETI_SL_0000023561,91
KETI_SL_0000023562,92
KETI_SL_0000023563,93
KETI_SL_0000023564,94
KETI_SL_0000023565,95
KETI_SL_0000023566,96
KETI_SL_0000023567,97
KETI_SL_0000023568,98
KETI_SL_0000023569,99
KETI_SL_0000023570,100
KETI_SL_0000023571,112
KETI_SL_0000023572,119
KETI_SL_0000023573,1000
KETI_SL_0000023574,10000
KETI_SL_0000023575,가렵다
KETI_SL_0000023576,가스
KETI_SL_0000023577,가슴
KETI_SL_0000023578,가시
KETI_SL_0000023579,각목
KETI_SL_0000023580,갇히다
KETI_SL_0000023581,감금
KETI_SL_0000023582,감전
KETI_SL_0000023583,강
KETI_SL_0000023584,강남구
KETI_SL_0000023585,강동구
KETI_SL_0000023586,강북구
KETI_SL_0000023587,강서구
KETI_SL_0000023588,강풍
KETI_SL_0000023589,개
KETI_SL_0000023590,거실
KETI_SL_0000023591,걸렸다
KETI_SL_0000023592,결박
KETI_SL_0000023593,경운기
KETI_SL_0000023594,경찰
KETI_SL_0000023595,경찰차
KETI_SL_0000023596,계곡
KETI_SL_0000023597,계단
KETI_SL_0000023598,고속도로
KETI_SL_0000023599,고압전선
KETI_SL_0000023600,고열
KETI_SL_0000023601,고장
KETI_SL_0000023602,부러지다
KETI_SL_0000023603,골절
KETI_SL_0000023604,탈골
KETI_SL_0000023605,곰
KETI_SL_0000023606,공사장
KETI_SL_0000023607,공원
KETI_SL_0000023608,놀이터
KETI_SL_0000023609,공장
KETI_SL_0000023610,관악구
KETI_SL_0000023611,광진구
KETI_SL_0000023612,교통사고
KETI_SL_0000023613,구급대
KETI_SL_0000023614,구급대원
KETI_SL_0000023615,구급차
KETI_SL_0000023616,구로구
KETI_SL_0000023617,구청
KETI_SL_0000023618,구해주세요
KETI_SL_0000023619,귀
KETI_SL_0000023620,금가다
KETI_SL_0000023621,금요일
KETI_SL_0000023622,금천구
KETI_SL_0000023623,급류
KETI_SL_0000023624,기절
KETI_SL_0000023625,기절하다
KETI_SL_0000023626,깔리다
KETI_SL_0000023627,끓는물
KETI_SL_0000023628,남자친구
KETI_SL_0000023629,남편
KETI_SL_0000023630,남학생
KETI_SL_0000023631,납치
KETI_SL_0000023632,낫
KETI_SL_0000023633,낯선남자
KETI_SL_0000023634,낯선사람
KETI_SL_0000023635,낯선여자
KETI_SL_0000023636,내년
KETI_SL_0000023637,내일
KETI_SL_0000023638,냄새나다
KETI_SL_0000023639,노원구
KETI_SL_0000023640,논
KETI_SL_0000023641,농약
KETI_SL_0000023642,누나
KETI_SL_0000023643,누수
KETI_SL_0000023644,누전
KETI_SL_0000023645,누출
KETI_SL_0000023646,눈
KETI_SL_0000023647,다리
KETI_SL_0000023648,다음
KETI_SL_0000023649,달(월)
KETI_SL_0000023650,대문앞
KETI_SL_0000023651,도둑
KETI_SL_0000023652,절도
KETI_SL_0000023653,도로
KETI_SL_0000023654,도봉구
KETI_SL_0000023655,독극물
KETI_SL_0000023656,독버섯
KETI_SL_0000023657,독사
KETI_SL_0000023658,동대문구
KETI_SL_0000023659,동생
KETI_SL_0000023660,동작구
KETI_SL_0000023661,동전
KETI_SL_0000023662,두드러기생기다
KETI_SL_0000023663,뒤
KETI_SL_0000023664,뒤통수
KETI_SL_0000023665,등
KETI_SL_0000023666,딸
KETI_SL_0000023667,떨어지다
KETI_SL_0000023668,쓰러지다
KETI_SL_0000023669,뜨거운물
KETI_SL_0000023670,마당
KETI_SL_0000023671,마포구
KETI_SL_0000023672,말려주세요
KETI_SL_0000023673,말벌
KETI_SL_0000023674,맹견
KETI_SL_0000023675,머리
KETI_SL_0000023676,멧돼지
KETI_SL_0000023677,목
KETI_SL_0000023678,목요일
KETI_SL_0000023679,무너지다
KETI_SL_0000023680,붕괴
KETI_SL_0000023681,무릎
KETI_SL_0000023682,문틈
KETI_SL_0000023683,물
KETI_SL_0000023684,밑에
KETI_SL_0000023685,아래
KETI_SL_0000023686,바다
KETI_SL_0000023687,반점생기다
KETI_SL_0000023688,발
KETI_SL_0000023689,발가락
KETI_SL_0000023690,발목
KETI_SL_0000023691,발작
KETI_SL_0000023692,방망이
KETI_SL_0000023693,밭
KETI_SL_0000023694,배
KETI_SL_0000023695,복부
KETI_SL_0000023696,배고프다
KETI_SL_0000023697,뱀
KETI_SL_0000023698,벌
KETI_SL_0000023699,범람
KETI_SL_0000023700,벼락
KETI_SL_0000023701,병원
KETI_SL_0000023702,보건소
KETI_SL_0000023703,보내주세요(경찰)
KETI_SL_0000023704,보내주세요(구급차)
KETI_SL_0000023705,복통
KETI_SL_0000023706,볼
KETI_SL_0000023707,부엌
KETI_SL_0000023708,불
KETI_SL_0000023709,불나다
KETI_SL_0000023710,붕대
KETI_SL_0000023711,비닐하우스
KETI_SL_0000023712,비상약
KETI_SL_0000023713,빌라
KETI_SL_0000023714,뼈
KETI_SL_0000023715,사이
KETI_SL_0000023716,산
KETI_SL_0000023717,살충제
KETI_SL_0000023718,살해
KETI_SL_0000023719,삼키다
KETI_SL_0000023720,서대문구
KETI_SL_0000023721,서랍
KETI_SL_0000023722,서울시
KETI_SL_0000023723,서초구
KETI_SL_0000023724,선반
KETI_SL_0000023725,선생님
KETI_SL_0000023726,성동구
KETI_SL_0000023727,성북구
KETI_SL_0000023728,성폭행
KETI_SL_0000023729,소방관
KETI_SL_0000023730,소방차
KETI_SL_0000023731,소화기
KETI_SL_0000023732,소화전
KETI_SL_0000023733,손
KETI_SL_0000023734,손가락
KETI_SL_0000023735,손목
KETI_SL_0000023736,송파구
KETI_SL_0000023737,수영장
KETI_SL_0000023738,수요일
KETI_SL_0000023739,술취한 사람
KETI_SL_0000023740,숨을안쉬다
KETI_SL_0000023741,시청
KETI_SL_0000023742,신고하세요(경찰)
KETI_SL_0000023743,심장마비
KETI_SL_0000023744,아기
KETI_SL_0000023745,아이들
KETI_SL_0000023746,어린이
KETI_SL_0000023747,아내
KETI_SL_0000023748,아들
KETI_SL_0000023749,아빠
KETI_SL_0000023750,아저씨
KETI_SL_0000023751,아줌마
KETI_SL_0000023752,아파트
KETI_SL_0000023753,인대
KETI_SL_0000023754,안방
KETI_SL_0000023755,알려주세요
KETI_SL_0000023756,앞
KETI_SL_0000023757,앞집
KETI_SL_0000023758,약국
KETI_SL_0000023759,약사
KETI_SL_0000023760,양천구
KETI_SL_0000023761,어깨
KETI_SL_0000023762,어제
KETI_SL_0000023763,어지러움
KETI_SL_0000023764,언니
KETI_SL_0000023765,얼굴
KETI_SL_0000023766,엄마
KETI_SL_0000023767,엘리베이터
KETI_SL_0000023768,여자친구
KETI_SL_0000023769,여학생
KETI_SL_0000023770,연기
KETI_SL_0000023771,연락해주세요
KETI_SL_0000023772,열
KETI_SL_0000023773,열나다
KETI_SL_0000023774,열어주세요
KETI_SL_0000023775,엽총
KETI_SL_0000023776,영등포구
KETI_SL_0000023777,옆집
KETI_SL_0000023778,옆집 아저씨
KETI_SL_0000023779,옆집 할아버지
KETI_SL_0000023780,옆집사람
KETI_SL_0000023781,옆쪽
KETI_SL_0000023782,오늘
KETI_SL_0000023783,오른쪽
KETI_SL_0000023784,오른쪽-귀
KETI_SL_0000023785,오른쪽-눈
KETI_SL_0000023786,오빠
KETI_SL_0000023787,옥상
KETI_SL_0000023788,올해
KETI_SL_0000023789,왼쪽
KETI_SL_0000023790,왼쪽-귀
KETI_SL_0000023791,왼쪽-눈
KETI_SL_0000023792,욕실
KETI_SL_0000023793,용산구
KETI_SL_0000023794,우리집
KETI_SL_0000023795,운동장
KETI_SL_0000023796,월요일
KETI_SL_0000023797,위
KETI_SL_0000023798,위에
KETI_SL_0000023799,위협
KETI_SL_0000023800,윗집
KETI_SL_0000023801,윗집사람
KETI_SL_0000023802,유리
KETI_SL_0000023803,유치원
KETI_SL_0000023804,유치원 버스
KETI_SL_0000023805,은평구
KETI_SL_0000023806,음식물
KETI_SL_0000023807,응급대원
KETI_SL_0000023808,응급처리
KETI_SL_0000023809,의사
KETI_SL_0000023810,이마
KETI_SL_0000023811,이물질
KETI_SL_0000023812,이번
KETI_SL_0000023813,이상한사람
KETI_SL_0000023814,이웃집
KETI_SL_0000023815,일요일
KETI_SL_0000023816,임산부
KETI_SL_0000023817,임신한아내
KETI_SL_0000023818,자동차
KETI_SL_0000023819,자살
KETI_SL_0000023820,자상
KETI_SL_0000023821,작년
KETI_SL_0000023822,작은방
KETI_SL_0000023823,장난감
KETI_SL_0000023824,장단지
KETI_SL_0000023825,절단
KETI_SL_0000023826,제초제
KETI_SL_0000023827,조난
KETI_SL_0000023828,종로구
KETI_SL_0000023829,주
KETI_SL_0000023830,중구
KETI_SL_0000023831,중랑구
KETI_SL_0000023832,지난
KETI_SL_0000023833,지혈대
KETI_SL_0000023834,진통제
KETI_SL_0000023835,질식
KETI_SL_0000023836,집
KETI_SL_0000023837,집단폭행
KETI_SL_0000023838,차밖
KETI_SL_0000023839,차안
KETI_SL_0000023840,창문
KETI_SL_0000023841,창백하다
KETI_SL_0000023842,체온계
KETI_SL_0000023843,총
KETI_SL_0000023844,추락
KETI_SL_0000023845,축사
KETI_SL_0000023846,출산
KETI_SL_0000023847,출혈
KETI_SL_0000023848,피나다
KETI_SL_0000023849,친구
KETI_SL_0000023850,침수
KETI_SL_0000023851,칼
KETI_SL_0000023852,코
KETI_SL_0000023853,택시
